,month,max_extreme,min_extreme
1,1,30.356744394205784,22.09219560645843
2,2,30.587017523817014,21.861812830265993
3,3,30.635635095100834,21.916573270974595
4,4,30.78375248073933,20.692923218512366
5,5,30.90818468241826,21.11945076972965
6,6,30.44997959993379,20.40937698967211
7,7,30.183319536693453,18.658725206430773
8,8,31.195701511110606,18.99400956288815
9,9,31.686994516228896,19.942339317285803
10,10,33.43975448354001,21.073958970034592
11,11,32.35439027815383,22.253529519822827
12,12,30.665914195865327,22.113675540370554
