,month,max_extreme,min_extreme
1,1,9.248562024100357,-21.194711646453232
2,2,16.44971815575112,-18.59122102585914
3,3,24.550947031588976,-12.203009118854862
4,4,30.166336469327007,-4.572028031840853
5,5,36.548353152626646,1.8747255521574768
6,6,38.85965603434367,9.662466223165243
7,7,41.010340858323055,12.746685121534153
8,8,39.02217172469999,9.866425827537546
9,9,35.404069289805555,3.049298220234956
10,10,23.646319845926037,-4.339752031271537
11,11,20.612787273720926,-17.73628648936683
12,12,8.933236747063381,-22.538987663065676
