,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
300,2020-10-27,19.373320000000035,4.531150000000025,30.000000000000995,-110.00000000000988,False,True,False,True
301,2020-10-28,20.74710000000005,4.63820000000004,30.000000000000995,-110.00000000000988,False,True,False,True
637,2021-09-29,24.780970000000025,14.483480000000045,30.000000000000995,-110.00000000000988,False,True,False,True
638,2021-09-30,25.323480000000018,12.984770000000026,30.000000000000995,-110.00000000000988,False,True,False,True
1078,2022-12-14,12.394130000000018,-1.705600000000004,30.000000000000995,-110.00000000000988,False,True,False,True
1079,2022-12-15,15.514400000000023,-1.2409700000000043,30.000000000000995,-110.00000000000988,False,True,False,True
1247,2023-06-01,28.688440000000018,12.88766000000004,30.000000000000995,-110.00000000000988,False,True,False,True
1248,2023-06-02,29.83090000000004,13.93118000000004,30.000000000000995,-110.00000000000988,False,True,False,True
1249,2023-06-03,32.14938000000001,13.953640000000007,30.000000000000995,-110.00000000000988,False,True,False,True
1952,2025-05-06,22.78958,6.920370000000048,30.000000000000995,-110.00000000000988,False,True,False,True
1953,2025-05-07,27.253530000000012,8.71893,30.000000000000995,-110.00000000000988,False,True,False,True
