,month,max_extreme,min_extreme
1,1,2.676808451344467,-30.83009180885035
2,2,2.456735601465879,-32.18495606837912
3,3,5.433590942170822,-24.295773164653816
4,4,6.1093185506893635,-21.488593377729288
5,5,10.923153401987957,-19.678787425931034
6,6,14.048999842626271,-9.194101872969885
7,7,12.719118333402037,-4.922126045918152
8,8,12.277200689635075,-5.642214276233895
9,9,12.513899767239216,-10.025113601442406
10,10,12.058342249367552,-20.912018285496643
11,11,3.202818774347202,-28.651627258931107
12,12,1.9320786716887133,-27.41198512539959
