,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,29.480238440860237,1.339860201912264,32.829888945640896,23.175404032258083,0.5282304230095447,21.85482797473422
2,2,30.077197764705904,1.435548738995943,33.66606961219576,23.254960705882375,0.6304765066582728,21.678769439236692
3,3,30.11893489247314,1.5770446904107358,34.061546618499975,23.57053413978497,0.5804992297339336,22.119286065450137
4,4,30.40978094444447,1.1851205814617063,33.372582398098736,23.787845833333357,0.5597826577066605,22.388389189066707
5,5,30.476240000000022,1.306442148552132,33.74234537138035,24.252638709677445,0.5283960831293442,22.931648501854085
6,6,29.8394152777778,1.4550744133907343,33.477101311254636,23.703605944444465,0.6346590400683222,22.11695834427366
7,7,29.997059885057496,1.5732452524575853,33.93017301620146,23.478229310344847,0.6217662308412634,21.92381373324169
8,8,29.96301941935486,1.461240841181451,33.61612152230849,23.462017483870987,0.6233494490643451,21.903643861210124
9,9,30.200889466666684,1.8246719594450278,34.762569365279255,23.533785200000025,0.652388394480861,21.902814213797875
10,10,30.305467290322603,1.6626504896615637,34.462093514476514,23.578561354838733,0.5865946846302519,22.112074643263103
11,11,29.847756466666688,1.4046522031048945,33.35938697442892,23.44652640000002,0.49429845404388345,22.210780264890314
12,12,29.906103161290346,1.347624093298029,33.27516339453542,23.390140903225824,0.5880203791341791,21.920089955390374
