,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
698,2021-11-29,-30.320029999999974,-37.47772999999998,70.00000000000114,-150.00000000000762,False,True,False,True
699,2021-11-30,-35.442019999999985,-37.754309999999975,70.00000000000114,-150.00000000000762,False,True,False,True
1066,2022-12-02,0.8870500000000447,-8.05392999999998,70.00000000000114,-150.00000000000762,True,False,True,False
1067,2022-12-03,1.4878800000000183,-11.235359999999956,70.00000000000114,-150.00000000000762,True,False,True,False
1313,2023-08-06,26.24380000000002,13.895039999999996,70.00000000000114,-150.00000000000762,True,False,True,False
1314,2023-08-07,26.78118000000001,15.309600000000046,70.00000000000114,-150.00000000000762,True,False,True,False
1505,2024-02-14,-0.185579999999959,-6.156739999999957,70.00000000000114,-150.00000000000762,True,False,True,False
1506,2024-02-15,-1.06644,-15.691499999999962,70.00000000000114,-150.00000000000762,True,False,True,False
1679,2024-08-06,27.74624,15.163780000000031,70.00000000000114,-150.00000000000762,True,False,True,False
1680,2024-08-07,26.961150000000032,14.310200000000007,70.00000000000114,-150.00000000000762,True,False,True,False
1845,2025-01-19,0.2205400000000281,-5.306919999999991,70.00000000000114,-150.00000000000762,True,False,True,False
1846,2025-01-20,-1.565650000000005,-4.733679999999993,70.00000000000114,-150.00000000000762,True,False,True,False
