,date,temp_mean,temp_max,temp_min,latitude,longitude
0,2020-01-01 06:00:00,21.48790541666668,26.364000000000033,16.80236000000002,20.000000000000853,99.99999999999858
1,2020-01-02 06:00:00,21.81045375000001,26.580399999999997,17.426630000000046,20.000000000000853,99.99999999999858
2,2020-01-03 06:00:00,22.327685416666693,27.072400000000016,17.30233000000004,20.000000000000853,99.99999999999858
3,2020-01-04 06:00:00,22.29368833333335,27.37050000000005,18.137100000000032,20.000000000000853,99.99999999999858
4,2020-01-05 06:00:00,22.612106666666687,27.31832000000003,18.13082000000003,20.000000000000853,99.99999999999858
5,2020-01-06 06:00:00,23.4710841666667,29.029700000000048,18.092700000000036,20.000000000000853,99.99999999999858
6,2020-01-07 06:00:00,23.015240000000023,28.495420000000024,17.770039999999995,20.000000000000853,99.99999999999858
7,2020-01-08 06:00:00,23.152993750000025,28.82507000000004,17.62005000000005,20.000000000000853,99.99999999999858
8,2020-01-09 06:00:00,23.105175416666693,29.114070000000027,17.26800000000003,20.000000000000853,99.99999999999858
9,2020-01-10 06:00:00,23.072363750000026,29.17288000000002,17.03030000000001,20.000000000000853,99.99999999999858
10,2020-01-11 06:00:00,22.04775625000002,28.786860000000047,15.299250000000029,20.000000000000853,99.99999999999858
11,2020-01-12 06:00:00,21.70826791666669,28.314170000000047,14.738820000000032,20.000000000000853,99.99999999999858
12,2020-01-13 06:00:00,22.541477500000024,28.807900000000018,15.55776000000003,20.000000000000853,99.99999999999858
13,2020-01-14 06:00:00,22.67279541666669,29.23750000000001,17.031030000000044,20.000000000000853,99.99999999999858
14,2020-01-15 06:00:00,22.42551791666669,28.829800000000034,16.278099999999995,20.000000000000853,99.99999999999858
15,2020-01-16 06:00:00,22.039632916666687,28.8519,15.083860000000016,20.000000000000853,99.99999999999858
16,2020-01-17 06:00:00,22.14323416666669,28.979880000000037,14.643330000000049,20.000000000000853,99.99999999999858
17,2020-01-18 06:00:00,22.608502500000025,29.155850000000044,15.499660000000006,20.000000000000853,99.99999999999858
18,2020-01-19 06:00:00,22.906410000000022,28.5462,16.125760000000014,20.000000000000853,99.99999999999858
19,2020-01-20 06:00:00,23.221021250000025,28.59603000000004,18.24350000000004,20.000000000000853,99.99999999999858
20,2020-01-21 06:00:00,23.678576666666686,29.95712000000003,18.0557,20.000000000000853,99.99999999999858
21,2020-01-22 06:00:00,23.883020416666692,30.358600000000024,17.275350000000003,20.000000000000853,99.99999999999858
22,2020-01-23 06:00:00,23.050356250000025,30.312400000000025,16.065940000000012,20.000000000000853,99.99999999999858
23,2020-01-24 06:00:00,22.18602166666669,29.515700000000038,15.184470000000033,20.000000000000853,99.99999999999858
24,2020-01-25 06:00:00,21.019250833333352,28.309000000000026,13.064900000000023,20.000000000000853,99.99999999999858
25,2020-01-26 06:00:00,20.016757500000022,26.717520000000036,12.656200000000013,20.000000000000853,99.99999999999858
26,2020-01-27 06:00:00,19.78884833333336,26.081200000000024,13.287230000000022,20.000000000000853,99.99999999999858
27,2020-01-28 06:00:00,19.804400000000026,26.185940000000016,13.271400000000028,20.000000000000853,99.99999999999858
28,2020-01-29 06:00:00,20.11367541666669,26.68673000000001,13.346830000000011,20.000000000000853,99.99999999999858
29,2020-01-30 06:00:00,20.14383583333336,25.584900000000005,13.234770000000026,20.000000000000853,99.99999999999858
30,2020-01-31 06:00:00,20.48388583333335,25.783839999999998,15.836150000000032,20.000000000000853,99.99999999999858
31,2020-02-01 06:00:00,21.53509875000002,27.088900000000024,15.32824000000005,20.000000000000853,99.99999999999858
32,2020-02-02 06:00:00,23.09361083333336,29.24496000000005,16.580219999999997,20.000000000000853,99.99999999999858
33,2020-02-03 06:00:00,23.442113333333364,30.221640000000036,16.763400000000047,20.000000000000853,99.99999999999858
34,2020-02-04 06:00:00,23.002862500000024,29.498680000000036,16.597380000000044,20.000000000000853,99.99999999999858
35,2020-02-05 06:00:00,23.239038750000024,30.207700000000045,16.273920000000032,20.000000000000853,99.99999999999858
36,2020-02-06 06:00:00,23.558331666666692,29.939700000000016,16.72646000000003,20.000000000000853,99.99999999999858
37,2020-02-07 06:00:00,24.01868541666669,30.812100000000044,17.454980000000035,20.000000000000853,99.99999999999858
38,2020-02-08 06:00:00,24.654071250000015,29.892449999999997,18.112630000000024,20.000000000000853,99.99999999999858
39,2020-02-09 06:00:00,24.053288333333352,28.27502000000004,20.092430000000036,20.000000000000853,99.99999999999858
40,2020-02-10 06:00:00,23.817233750000014,28.712300000000027,19.175070000000005,20.000000000000853,99.99999999999858
41,2020-02-11 06:00:00,24.143944166666685,30.465419999999995,18.342129999999997,20.000000000000853,99.99999999999858
42,2020-02-12 06:00:00,24.67864916666669,31.921140000000037,18.0068,20.000000000000853,99.99999999999858
43,2020-02-13 06:00:00,24.23255791666668,31.496669999999995,16.69198,20.000000000000853,99.99999999999858
44,2020-02-14 06:00:00,23.622497083333354,30.9067,16.129170000000045,20.000000000000853,99.99999999999858
45,2020-02-15 06:00:00,23.865366250000022,30.697600000000023,16.55847,20.000000000000853,99.99999999999858
46,2020-02-16 06:00:00,23.71615791666669,30.89303000000001,16.40560000000005,20.000000000000853,99.99999999999858
47,2020-02-17 06:00:00,24.381702083333362,30.975270000000023,16.414480000000026,20.000000000000853,99.99999999999858
48,2020-02-18 06:00:00,23.134206666666685,27.90682000000004,18.998739999999998,20.000000000000853,99.99999999999858
49,2020-02-19 06:00:00,23.560820833333356,28.65730000000002,19.462500000000034,20.000000000000853,99.99999999999858
