,month,max_extreme,min_extreme
1,1,5.8133355710642896,-37.81576841776699
2,2,8.56561811368354,-37.13519885813585
3,3,11.75644547212741,-27.898049580652387
4,4,18.29383546053361,-18.261263358074913
5,5,32.21280372668963,-12.140464910656501
6,6,33.615825137114626,-1.4460628741994555
7,7,32.47854248520983,5.192586789455019
8,8,31.965893791582094,4.530983723445738
9,9,30.64932708577084,0.1438614231113693
10,10,25.166786096498587,-9.98621262679818
11,11,13.904074632927982,-19.313043404406187
12,12,9.097616661308333,-31.847142738971215
