,month,max_extreme,min_extreme
1,1,4.588612033841226,-32.86086914525852
2,2,5.100124349747392,-30.60331364914523
3,3,8.885024158775401,-24.70664546910964
4,4,11.271489517631645,-17.211178109199537
5,5,16.620974668152552,-13.558999933664264
6,6,19.717751286921096,-3.8339861388097174
7,7,17.92548724047284,-1.2987524975150926
8,8,18.113518425555537,-1.4099760485384958
9,9,16.967460397983565,-3.8578449924246225
10,10,16.20666651702474,-14.164713776680017
11,11,10.174124892414813,-23.43378663532124
12,12,5.074521082506976,-32.21507386308055
