,month,max_extreme,min_extreme
1,1,26.941746257579446,-4.543576052091362
2,2,28.333006612336483,-1.0314746564612838
3,3,36.832432279714375,1.3881154481902165
4,4,41.86843969791095,6.129145384931649
5,5,46.43982388223249,10.182660649597263
6,6,47.022199886282706,17.26933656170812
7,7,46.61882119624639,20.846067760008083
8,8,45.255247490624704,20.611045820433443
9,9,44.907939656199716,16.606518681141953
10,10,41.37836467532037,8.37149027558282
11,11,34.81204733722328,1.6744473216404874
12,12,29.02583008317361,-3.164838319288857
