,month,max_extreme,min_extreme
1,1,37.4718071111861,21.062998209474003
2,2,39.06462216591091,21.467937862605496
3,3,39.81691047096965,20.761963183074585
4,4,37.67403616338186,21.091355645767138
5,5,37.61259909577154,20.633152609887425
6,6,36.32129461239797,20.57375825655351
7,7,35.698732903378165,20.43989847173329
8,8,35.297361074901936,20.434921947475846
9,9,34.60518672880622,20.379446112772115
10,10,34.65607467905139,20.755005362228577
11,11,34.458098465960745,20.59115058585548
12,12,35.920686712069205,20.874012916850234
