,month,max_extreme,min_extreme
1,1,-0.018433403710034213,-46.326296334423155
2,2,-1.3661940401994777,-52.8825795669445
3,3,4.896610177643442,-44.860024859701
4,4,7.726485773940597,-34.72759390962334
5,5,13.345875892478269,-14.919078410071634
6,6,28.71432307907277,-6.776261411704161
7,7,29.143075509667412,-2.052162863698296
8,8,24.016649330951033,-3.6966475944578043
9,9,15.290563215376368,-7.314789194601623
10,10,7.409924999352066,-21.372183433266212
11,11,7.336069724114244,-35.24241397673815
12,12,1.463404625450135,-43.3843265711717
