,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-6.777354408602128,2.45677381919942,-0.6354198606035784,-10.623445537634385,2.8104716383428774,-17.649624633491577
2,2,-13.65695658823527,5.340194729534388,-0.3064697643992993,-18.390243764705858,5.538942126984642,-32.23759908216746
3,3,-24.408091666666643,6.495112604220144,-8.170310156116283,-29.847252741935463,6.171117833521232,-45.27504732573854
4,4,-30.914798388888862,6.993757489368616,-13.430404665467321,-35.964496833333314,6.324143228863175,-51.77485490549125
5,5,-31.997096559139766,7.973011477919878,-12.06456786434007,-37.646169139784924,6.980344567331384,-55.09703055811339
6,6,-31.052942277777756,8.377848417374192,-10.108321234342274,-37.163953166666644,7.408449514153967,-55.68507695205156
7,7,-33.04874977011492,6.183304457487417,-17.590488626396372,-39.17276218390803,6.40709476016041,-55.19049908430905
8,8,-37.68928316129029,9.854391080388607,-13.053305460318771,-43.392770580645134,8.930858139070198,-65.71991592832063
9,9,-32.61255499999997,8.377308506520444,-11.669283733698862,-37.94325299999998,7.863597044597914,-57.602245611494766
10,10,-26.270298580645136,4.992590893664258,-13.788821346484491,-31.680102903225787,5.119909353113203,-44.479876286008796
11,11,-16.798679666666644,4.649185966717763,-5.1757147498722365,-21.80812006666664,4.88788342047946,-34.02782861786529
12,12,-6.331088774193526,2.6907861954274686,0.39587671437514604,-10.013737290322558,2.7941734473960027,-16.999170908812566
