,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
82,2020-03-23,-25.09132999999997,-33.99337999999997,-69.99999999999946,70.00000000000028,False,True,False,True
83,2020-03-24,-24.41609999999997,-36.09419999999997,-69.99999999999946,70.00000000000028,False,True,False,True
101,2020-04-11,-31.608439999999973,-38.917839999999984,-69.99999999999946,70.00000000000028,False,True,False,True
102,2020-04-12,-24.785909999999973,-38.16432999999998,-69.99999999999946,70.00000000000028,False,True,False,True
131,2020-05-11,-7.098729999999989,-19.316399999999987,-69.99999999999946,70.00000000000028,True,False,True,False
132,2020-05-12,-6.013949999999966,-7.55795999999998,-69.99999999999946,70.00000000000028,True,False,True,False
133,2020-05-13,-6.785559999999975,-14.185159999999996,-69.99999999999946,70.00000000000028,True,False,True,False
197,2020-07-16,-4.570959999999957,-13.145199999999988,-69.99999999999946,70.00000000000028,True,False,True,False
198,2020-07-17,-6.791049999999984,-18.32544999999999,-69.99999999999946,70.00000000000028,True,False,True,False
854,2022-05-04,-37.08133999999998,-45.29861999999997,-69.99999999999946,70.00000000000028,False,True,False,True
855,2022-05-05,-29.124179999999967,-43.60806999999997,-69.99999999999946,70.00000000000028,False,True,False,True
1188,2023-04-03,-7.0610999999999535,-13.448699999999974,-69.99999999999946,70.00000000000028,True,False,True,False
1189,2023-04-04,-8.249149999999986,-12.890719999999988,-69.99999999999946,70.00000000000028,True,False,True,False
1340,2023-09-02,-37.235829999999964,-42.35553999999999,-69.99999999999946,70.00000000000028,False,True,False,True
1341,2023-09-03,-30.95510999999999,-42.25941999999998,-69.99999999999946,70.00000000000028,False,True,False,True
1610,2024-05-29,-5.75403,-15.301549999999963,-69.99999999999946,70.00000000000028,True,False,True,False
1611,2024-05-30,-6.543979999999976,-7.807399999999973,-69.99999999999946,70.00000000000028,True,False,True,False
1612,2024-05-31,-7.270479999999964,-17.115499999999997,-69.99999999999946,70.00000000000028,True,False,True,False
1735,2024-10-01,-28.702609999999964,-35.66638999999998,-69.99999999999946,70.00000000000028,False,True,False,True
1736,2024-10-02,-30.454229999999967,-38.08525999999998,-69.99999999999946,70.00000000000028,False,True,False,True
1737,2024-10-03,-31.84072999999998,-37.751559999999984,-69.99999999999946,70.00000000000028,False,True,False,True
1820,2024-12-25,2.0968300000000113,-2.977359999999976,-69.99999999999946,70.00000000000028,True,False,True,False
1821,2024-12-26,1.6210000000000375,-2.0244199999999637,-69.99999999999946,70.00000000000028,True,False,True,False
1845,2025-01-19,0.8057000000000016,-6.035739999999976,-69.99999999999946,70.00000000000028,True,False,True,False
1846,2025-01-20,1.230130000000031,-6.231179999999995,-69.99999999999946,70.00000000000028,True,False,True,False
