,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-6.728936182795679,2.6643857125072783,-0.06797190152748289,-9.956301666666644,2.7502760174249072,-16.831991710228912
2,2,-12.442131823529387,5.042076211707306,0.1630587057388766,-16.20441976470586,5.157388635230264,-29.09789135278152
3,3,-20.829672419354818,6.615524486955361,-4.290861201966415,-26.149584354838684,7.043155428874488,-43.75747292702491
4,4,-24.84931666666665,8.106611155043998,-4.582788779056653,-30.86776527777776,8.168053400803464,-51.28789877978642
5,5,-23.116038440860194,7.800677974109771,-3.614343505585765,-29.32966596774191,8.115298731432746,-49.61791279632378
6,6,-22.637814777777752,7.461070461545359,-3.985138623914356,-29.38804322222219,6.87321122989981,-46.571071296971716
7,7,-27.445215459770093,8.182904968239153,-6.987953039172208,-34.07269310344826,8.061463418990149,-54.22635165092363
8,8,-29.706305999999977,11.170451745312395,-1.7801766367189913,-37.34698967741933,11.27072708272684,-65.52380738423642
9,9,-25.53652559999998,6.672592212907791,-8.855045067730504,-31.840403466666647,7.361464426414245,-50.24406453270226
10,10,-20.36956064516127,4.5446056021208445,-9.008046639859156,-25.090612838709657,4.862394062214561,-37.24659799424606
11,11,-13.825968999999978,4.580634681434225,-2.3743822964144137,-18.15178593333331,4.856097151600244,-30.29202881233392
12,12,-5.971219935483846,2.7411866820225965,0.8817467695726453,-9.161438645161267,2.9630154862278517,-16.568977360730898
