,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-18.44225456989245,3.9983174466439477,-8.446460953282582,-25.445921666666642,4.690826194860695,-37.17298715381838
2,2,-23.110207529411742,4.822301159218836,-11.054454631364653,-29.737891588235268,5.332657243606806,-43.06953469725228
3,3,-29.450336666666644,5.9774453429931915,-14.506723309183664,-35.17837360215051,6.072626583177317,-50.3599400600938
4,4,-35.58992849999998,7.477883085067606,-16.895220787330963,-40.380495555555534,7.300693705818656,-58.632229820102175
5,5,-38.13046301075266,7.0409928808496725,-20.52798080862848,-42.92137741935481,6.564094739883915,-59.3316142690646
6,6,-37.41631244444442,6.6952206837765145,-20.678260735003136,-41.97004966666664,6.533570726083827,-58.303976481876205
7,7,-34.61141637931032,8.310529658862869,-13.835092232153148,-40.12099545977009,7.8208330546949245,-59.6730780965074
8,8,-36.33879709677417,6.7282379240754775,-19.518202286585478,-41.04331896774192,6.40289246122875,-57.050550120813796
9,9,-33.86465933333331,5.934758086913692,-19.027764116049077,-39.90212473333331,5.991756773604423,-54.881516667344364
10,10,-31.191478645161272,6.308653674641494,-15.419844458557536,-38.03531793548385,6.16863857291221,-53.45691436776438
11,11,-24.875573533333313,4.51303661710974,-13.592981990558963,-31.71015606666665,5.18478765515699,-44.67212520455912
12,12,-18.449199225806428,3.2983931216833793,-10.203216421597979,-25.16983438709675,3.8973052845287466,-34.91309759841862
