,month,max_extreme,min_extreme
1,1,47.25581215945462,8.214102960502583
2,2,47.03303161807973,8.259321098871823
3,3,43.36555447767271,8.70779166390808
4,4,38.15916877587103,4.996454026297556
5,5,29.3276810542585,3.4037060449067758
6,6,26.239892079551645,2.2906330159328014
7,7,25.56251978647,1.041549115259425
8,8,32.67546815883976,1.6639324809535463
9,9,38.22802385089528,2.0275797137781755
10,10,41.217577878451806,3.5687166925101046
11,11,45.12147984217317,5.266255037552716
12,12,45.6193851141523,7.039845217806921
