,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-25.08398075268815,9.858566432445933,-0.43756467157331613,-31.712331827956962,10.343665145805906,-57.57149469247173
2,2,-18.959184588235274,7.486408983494798,-0.24316212949827687,-27.738149705882332,7.999533943867335,-47.73698456555067
3,3,-7.10968499999998,6.625814108710188,9.454850271775488,-17.658608172042992,8.067603907140795,-37.82761793989498
4,4,1.7476397222222446,4.888882866742903,13.969846889079502,-8.216815888888865,5.139227456462921,-21.064884530046164
5,5,11.904362311827981,5.854278845659264,26.540059425976143,1.446447096774216,4.271284949739542,-9.231765277574638
6,6,22.25863405555558,4.707018066614749,34.02617922209245,11.153076722222245,3.818483772994188,1.6068672897367762
7,7,25.16005022988508,4.748380587329444,37.03100169820869,15.6145655172414,2.7934576138698257,8.630921482566837
8,8,20.964035096774218,4.506142756537775,32.22939198811866,11.913072193548409,3.406331157288534,3.397244300327074
9,9,11.337144600000023,4.812387515474776,23.368113388686965,3.8370312666666875,3.3427900036708884,-4.5199437425105335
10,10,1.0953714838709887,4.067958634154792,11.265268069257967,-4.765868580645138,4.631408012213639,-16.344388611179237
11,11,-12.09735273333331,7.8122295206762,7.4332210683571915,-19.596086466666645,8.003220596406077,-39.60413795768184
12,12,-24.235365032258038,8.797374143075372,-2.241929674569608,-30.450490451612882,8.792668534588978,-52.432161788085324
