,month,max_extreme,min_extreme
1,1,10.547872283426416,-38.61988078502212
2,2,14.111870032828136,-43.76166225515101
3,3,14.68830620518899,-27.93989141017019
4,4,23.456283296184967,-15.867422394625828
5,5,31.4924015739324,-6.403133878763818
6,6,33.51635129278819,3.322456641922553
7,7,34.509381615503756,7.43688562775505
8,8,34.263882441490914,7.5642698436291536
9,9,31.76224644707567,2.089443050813996
10,10,28.53891454340196,-11.70899310530884
11,11,16.385157947275697,-20.43044358054039
12,12,12.921823185892698,-36.12216876493238
