,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
888,2022-06-07,-11.251199999999985,-25.29013999999998,-79.99999999999889,-70.00000000000256,True,False,True,False
889,2022-06-08,-9.625039999999956,-18.128299999999967,-79.99999999999889,-70.00000000000256,True,False,True,False
890,2022-06-09,-9.500339999999994,-17.04316,-79.99999999999889,-70.00000000000256,True,False,True,False
892,2022-06-11,-12.085669999999991,-16.671479999999974,-79.99999999999889,-70.00000000000256,True,False,True,False
893,2022-06-12,-10.337699999999984,-12.078829999999982,-79.99999999999889,-70.00000000000256,True,False,True,False
894,2022-06-13,-12.289769999999976,-23.92256999999998,-79.99999999999889,-70.00000000000256,True,False,True,False
938,2022-07-27,-20.287019999999984,-29.607229999999987,-79.99999999999889,-70.00000000000256,True,False,True,False
939,2022-07-28,-19.978159999999978,-25.95886999999999,-79.99999999999889,-70.00000000000256,True,False,True,False
1179,2023-03-25,-11.73294999999996,-25.77652999999998,-79.99999999999889,-70.00000000000256,True,False,True,False
1180,2023-03-26,-11.902139999999974,-18.915869999999984,-79.99999999999889,-70.00000000000256,True,False,True,False
1331,2023-08-24,-14.454079999999976,-30.706759999999974,-79.99999999999889,-70.00000000000256,True,False,True,False
1332,2023-08-25,-15.459019999999953,-23.33072999999999,-79.99999999999889,-70.00000000000256,True,False,True,False
1664,2024-07-22,-13.62185999999997,-24.575109999999967,-79.99999999999889,-70.00000000000256,True,False,True,False
1665,2024-07-23,-19.088389999999976,-26.208609999999965,-79.99999999999889,-70.00000000000256,True,False,True,False
