,month,max_extreme,min_extreme
1,1,11.188640785300812,-20.736604598451812
2,2,11.790331707739849,-20.592060386699202
3,3,21.47610391043732,-15.058379404430912
4,4,27.68362206144908,-4.720816583308447
5,5,31.7140407866511,-0.7997103838184856
6,6,36.27356767759132,8.006955552922042
7,7,38.42800421897826,10.785987285945385
8,8,37.20838663994663,10.839692905016939
9,9,33.30519824798814,2.207623928254126
10,10,25.878411664950427,-3.4619870463036415
11,11,17.457851769539428,-12.274482887218145
12,12,9.540681767449632,-15.154688132677926
