,month,max_extreme,min_extreme
1,1,34.634090346410105,20.817114970969897
2,2,34.757316641449826,21.02036710319331
3,3,34.69098168758985,20.976257960002506
4,4,33.54793362082532,21.31865378048014
5,5,34.558737277566216,18.465984484919957
6,6,37.13770691896056,18.453997768976073
7,7,37.57521920094909,17.570797127844273
8,8,39.87953951012553,18.937906671858663
9,9,40.66704329692144,21.482906903604977
10,10,39.590235324316,21.633235900634435
11,11,36.55206354731806,20.054674597888145
12,12,35.52258632024693,21.2154702851568
