,month,max_extreme,min_extreme
1,1,4.642686169658386,-47.031065381615846
2,2,9.023556497070242,-43.62990282094596
3,3,6.263512966774357,-39.379525903751976
4,4,7.247499575370618,-28.504388154097086
5,5,9.484584767361643,-13.865749345251384
6,6,19.481110140803178,-5.398623357219647
7,7,24.55455965459459,0.07218380665737811
8,8,25.13711889445685,1.3075861303745562
9,9,18.102809485520112,-5.135093870309769
10,10,11.369258792574957,-16.523419286392524
11,11,7.939361276006656,-33.77099607485073
12,12,7.811225086219526,-42.78894629899041
