,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-28.909427043010734,3.0006756352084065,-21.407737954989717,-33.09733489247309,3.1998533906570965,-41.096968369115835
2,2,-36.59528099999998,4.31042129948844,-25.81922775127888,-40.84751541176468,4.326771621313205,-51.664444465047694
3,3,-45.15731102150535,5.029719304667767,-32.58301275983594,-48.77192403225804,4.692550661745944,-60.5033006866229
4,4,-49.709054111111094,4.598056078219122,-38.21391391556329,-53.00354738888887,4.281492151407443,-63.707277767407476
5,5,-50.16750037634407,4.863089054327214,-38.00977774052603,-53.609340268817185,4.509704505817268,-64.88360153336035
6,6,-49.90314899999998,4.81890725915114,-37.85588085212213,-53.2438841111111,4.490070456084527,-64.46906025132242
7,7,-51.688017528735614,4.353316055646205,-40.8047273896201,-55.61308178160918,4.136467012471724,-65.95424931278849
8,8,-51.59124051612901,5.477852411940853,-37.89660948627688,-55.34676658064513,4.917200790776817,-67.63976855758717
9,9,-50.86808053333331,5.3189573567791095,-37.57068714138554,-54.693791533333304,5.130147631620993,-67.51916061238579
10,10,-45.06484264516127,3.771460705160221,-35.63619088226072,-49.16968238709675,3.8070300614678096,-58.687257540766275
11,11,-35.19999686666664,4.635561579660768,-23.611092917514718,-39.385551866666646,4.650101792309149,-51.01080634743952
12,12,-28.244308838709653,2.8336457905725987,-21.160194362278155,-32.247588709677395,2.985210324619341,-39.71061452122575
