,month,max_extreme,min_extreme
1,1,37.50168573239121,21.410239051795788
2,2,38.32655712785149,21.854221882844463
3,3,39.273195454149246,22.831494036791398
4,4,38.54698735015232,23.281318679907887
5,5,37.87409562470474,22.151662168966627
6,6,35.70744176293126,21.172790821428002
7,7,34.55060951673131,20.193816512252972
8,8,34.922830302946316,19.93479971541861
9,9,36.15613302779754,20.547661500599954
10,10,37.59833378043209,21.0592020815775
11,11,38.18959511608618,22.254144382160646
12,12,36.983755765536266,21.910032485391678
