,month,max_extreme,min_extreme
1,1,10.294516296085963,-35.452611728778294
2,2,11.166573280985467,-34.484490481142515
3,3,18.978936594790028,-22.052070941835503
4,4,32.14296988021111,-11.123583905568823
5,5,37.56671192248403,-1.831147245878043
6,6,40.94852677257292,5.548410778021498
7,7,37.29399996786689,11.652250907453556
8,8,36.71288236823021,7.547988650847698
9,9,35.12885180533349,-3.731341816271252
10,10,24.52338133348936,-8.236728965765034
11,11,20.382365652546625,-26.639555625234333
12,12,10.600633910964973,-35.011124519538015
