,month,max_extreme,min_extreme
1,1,3.971409830502372,-35.2905983086102
2,2,4.764424610165106,-34.17350109405668
3,3,10.41815284512766,-27.046000925424956
4,4,13.940274886868366,-15.91855833442595
5,5,25.28815021669282,-8.591905623493822
6,6,31.46195878600518,-0.4855217002086736
7,7,30.10061842675905,6.276771071651814
8,8,29.61794469554321,5.051938339996339
9,9,27.139583743001122,0.04629110544424364
10,10,21.36523831057478,-7.245290524383772
11,11,11.953721719142958,-17.29169896277582
12,12,8.553094526540093,-28.530501167589154
