,month,max_extreme,min_extreme
1,1,-1.8625241082981745,-43.98585286053327
2,2,-7.065155979685898,-44.05919097707449
3,3,-1.9260186231613066,-35.446537588299776
4,4,8.210608472329486,-26.119463190282772
5,5,18.293121646710023,-13.732597712798311
6,6,24.838474857939143,-4.244813854742423
7,7,27.33289279334042,3.606942370622704
8,8,26.461655214968616,4.1333774953081495
9,9,23.20046912973939,-1.9633638771606385
10,10,15.804288022179549,-12.808313258955385
11,11,6.475352769589692,-32.06383542262036
12,12,3.7881486956157424,-45.0826187032862
