,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
1001,2022-09-28,16.756619999999998,6.590480000000014,40.00000000000114,-90.0000000000071,False,True,False,True
1002,2022-09-29,18.56387000000001,6.667259999999999,40.00000000000114,-90.0000000000071,False,True,False,True
1086,2022-12-22,-0.153599999999983,-18.57992999999999,40.00000000000114,-90.0000000000071,False,True,False,True
1087,2022-12-23,-15.523049999999955,-22.756699999999967,40.00000000000114,-90.0000000000071,False,True,False,True
1088,2022-12-24,-7.980139999999949,-16.81872999999996,40.00000000000114,-90.0000000000071,False,True,False,True
1474,2024-01-14,-13.957859999999982,-25.114229999999964,40.00000000000114,-90.0000000000071,False,True,False,True
1475,2024-01-15,-14.146059999999975,-22.426399999999973,40.00000000000114,-90.0000000000071,False,True,False,True
1476,2024-01-16,-13.096559999999954,-20.334809999999976,40.00000000000114,-90.0000000000071,False,True,False,True
1480,2024-01-20,-10.16825,-20.423149999999964,40.00000000000114,-90.0000000000071,False,True,False,True
1481,2024-01-21,-3.4425999999999704,-21.325139999999976,40.00000000000114,-90.0000000000071,False,True,False,True
