,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,3.5870653763441105,5.520199640856627,17.38756447848568,-3.4593801075268575,6.3216745677592465,-19.263566526924972
2,2,6.942981823529436,5.762320246973239,21.348782440962534,-2.2320730588235076,5.106485808709154,-14.998287580596392
3,3,13.166716989247336,5.599720129217037,27.166017312289927,2.764150698924753,5.073196592180777,-9.918840781527189
4,4,17.05057416666669,5.600423631684234,31.051633245877273,6.456302555555579,4.978708213294979,-5.990467977681869
5,5,21.100003494623678,4.780142009516219,33.05035851841423,11.40856048387099,4.39120715625193,0.4305425932411655
6,6,26.17628894444447,3.32045485352753,34.47742607826329,16.582423055555576,3.5837104840438676,7.623146845445907
7,7,28.644502643678187,2.525658026173471,34.958647709111865,19.539154425287382,1.95257020079744,14.657728923293782
8,8,27.686343548387118,2.769385420762545,34.60980710029348,18.56419058064518,2.5122158641216457,12.283650920341067
9,9,24.01016826666669,3.478491750547428,32.70639764303526,15.020796066666692,3.502695593448704,6.264057083044932
10,10,18.37671277419357,4.71012394080422,30.152022626204122,9.470521806451636,3.9027010931685218,-0.28623092646966874
11,11,11.935772266666687,5.91258438259091,26.717233223143964,3.817000666666689,4.788614250658425,-8.154534959979372
12,12,7.1351134193548615,5.262199372230386,20.290611849930826,0.18328987096776597,4.8463402108345575,-11.932560656118628
