,month,max_extreme,min_extreme
1,1,30.605906067778676,19.312345090371085
2,2,31.107718495543537,19.002504995576608
3,3,31.158678847516178,19.206992232460518
4,4,30.474150119178855,19.969939692020528
5,5,31.146868240178257,19.97383340197999
6,6,31.158046699402323,19.041194295734762
7,7,30.894762380428663,18.66344536443018
8,8,30.648413448705046,19.493387317962693
9,9,30.498095560066787,19.310756060539525
10,10,30.514784811327672,19.60764460101064
11,11,29.874751276615694,19.617227737830426
12,12,30.454820678843667,19.2266472348593
