,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
149,2020-05-29,15.449850000000026,4.2934999999999945,70.00000000000114,-160.00000000000705,True,False,True,False
150,2020-05-30,16.438469999999995,4.736050000000034,70.00000000000114,-160.00000000000705,True,False,True,False
151,2020-05-31,14.16332,1.581450000000018,70.00000000000114,-160.00000000000705,True,False,True,False
633,2021-09-25,-2.9393399999999588,-8.135400000000004,70.00000000000114,-160.00000000000705,False,True,False,True
634,2021-09-26,-3.1217999999999506,-13.679849999999988,70.00000000000114,-160.00000000000705,False,True,False,True
668,2021-10-30,-11.976999999999975,-23.441579999999988,70.00000000000114,-160.00000000000705,False,True,False,True
669,2021-10-31,-9.221169999999972,-22.980369999999965,70.00000000000114,-160.00000000000705,False,True,False,True
698,2021-11-29,-29.434999999999977,-37.19151999999997,70.00000000000114,-160.00000000000705,False,True,False,True
699,2021-11-30,-35.75449999999998,-37.37074999999999,70.00000000000114,-160.00000000000705,False,True,False,True
1066,2022-12-02,2.109700000000032,-3.889749999999992,70.00000000000114,-160.00000000000705,True,False,True,False
1067,2022-12-03,2.2729000000000497,-6.856599999999958,70.00000000000114,-160.00000000000705,True,False,True,False
1068,2022-12-04,2.1877400000000193,-8.671599999999955,70.00000000000114,-160.00000000000705,True,False,True,False
1069,2022-12-05,2.990260000000035,-5.146219999999971,70.00000000000114,-160.00000000000705,True,False,True,False
1236,2023-05-21,14.538170000000036,-2.894929999999988,70.00000000000114,-160.00000000000705,True,False,True,False
1237,2023-05-22,15.437600000000032,1.7352999999999952,70.00000000000114,-160.00000000000705,True,False,True,False
1586,2024-05-05,-11.892459999999971,-15.48635999999999,70.00000000000114,-160.00000000000705,False,True,False,True
1587,2024-05-06,-8.74136999999996,-15.50631999999996,70.00000000000114,-160.00000000000705,False,True,False,True
