,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,16.755181666666694,3.1878522434247194,24.724812275228494,3.756829569892496,3.401072883625835,-4.745852639172092
2,2,19.989615941176492,3.05990675065782,27.639382817821044,7.221513000000023,2.9772236147409936,-0.22154603685246066
3,3,24.465606505376364,3.8361101918174305,34.05588198491994,10.787050161290347,3.1757078011120234,2.8477806585102883
4,4,29.47710833333336,3.810655274177567,39.00374651877728,15.346124500000023,3.162810584705195,7.439098038237036
5,5,34.151714408602174,4.056349244850983,44.29258752072963,20.073397849462392,3.582702171450693,11.11664242083566
6,6,40.102070000000026,2.5298100503167813,46.42659512579198,25.504519833333354,2.382601938475763,19.548014987143947
7,7,42.468839367816116,2.1396845655903602,47.81805078179202,27.70051264367819,1.8404369326971637,23.099420311935283
8,8,41.5539328387097,1.5340956881222447,45.38917205901531,27.167606451612922,1.6670871590684258,22.999888553941858
9,9,37.78833773333336,3.5874618540413135,46.75699236843664,24.53970206666669,2.5357677711023663,18.20028263891077
10,10,30.42958206451615,3.603812040369195,39.43911216543914,17.62051064516131,3.274342470553792,9.43465446877683
11,11,23.349716333333358,4.079673130021492,33.54889915838709,10.500887200000024,3.8589974525088726,0.8533935687278422
12,12,18.438776451612927,3.050383548544482,26.06473532297413,5.917267677419379,2.9672126971734434,-1.5007640655142298
