,month,max_extreme,min_extreme
1,1,-1.5968403206480808,-39.80116035689152
2,2,3.8441319699672274,-38.245430549210845
3,3,10.718836171871802,-28.500262916281898
4,4,16.963858879559375,-17.773320153440096
5,5,25.4169131654048,-8.262751422023493
6,6,30.23181109499155,-1.5667299880441021
7,7,29.7805334840585,5.378801361747085
8,8,27.715954295150542,0.8418267619100579
9,9,26.661114421058834,-6.893941573713132
10,10,14.028297410798455,-16.187610889377545
11,11,8.964686598213849,-29.97258362491076
12,12,-1.4027319597146768,-38.82365906496586
