,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
152,2020-06-01,14.95535000000001,7.446740000000034,50.00000000000128,30.00000000000017,False,True,False,True
153,2020-06-02,14.57787000000002,6.1167200000000435,50.00000000000128,30.00000000000017,False,True,False,True
154,2020-06-03,16.138000000000034,6.676540000000045,50.00000000000128,30.00000000000017,False,True,False,True
381,2021-01-16,-10.997349999999985,-17.069919999999968,50.00000000000128,30.00000000000017,False,True,False,True
382,2021-01-17,-11.542639999999947,-18.483199999999982,50.00000000000128,30.00000000000017,False,True,False,True
383,2021-01-18,-13.95184999999998,-19.792839999999984,50.00000000000128,30.00000000000017,False,True,False,True
384,2021-01-19,-11.216399999999965,-17.586229999999972,50.00000000000128,30.00000000000017,False,True,False,True
385,2021-01-20,-7.387669999999957,-19.74524999999997,50.00000000000128,30.00000000000017,False,True,False,True
412,2021-02-16,-9.359229999999968,-18.28195999999997,50.00000000000128,30.00000000000017,False,True,False,True
413,2021-02-17,-6.134439999999984,-18.204279999999983,50.00000000000128,30.00000000000017,False,True,False,True
414,2021-02-18,-8.025549999999953,-17.035859999999957,50.00000000000128,30.00000000000017,False,True,False,True
415,2021-02-19,-9.65889999999996,-22.94838999999999,50.00000000000128,30.00000000000017,False,True,False,True
721,2021-12-22,-8.841349999999977,-15.94539999999995,50.00000000000128,30.00000000000017,False,True,False,True
722,2021-12-23,-7.719200000000001,-11.375679999999988,50.00000000000128,30.00000000000017,False,True,False,True
1468,2024-01-08,-9.694799999999988,-15.028539999999964,50.00000000000128,30.00000000000017,False,True,False,True
1469,2024-01-09,-5.61633999999998,-16.00076999999999,50.00000000000128,30.00000000000017,False,True,False,True
