,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
430,2021-03-06,-34.929719999999975,-42.85803999999999,-79.99999999999889,50.000000000000455,True,False,True,False
431,2021-03-07,-33.566029999999984,-44.53793999999996,-79.99999999999889,50.000000000000455,True,False,True,False
432,2021-03-08,-36.09480999999997,-42.162619999999976,-79.99999999999889,50.000000000000455,True,False,True,False
1188,2023-04-03,-40.748129999999975,-50.624469999999974,-79.99999999999889,50.000000000000455,True,False,True,False
1189,2023-04-04,-41.52529999999999,-45.15242999999998,-79.99999999999889,50.000000000000455,True,False,True,False
1492,2024-02-01,-27.405099999999976,-35.626349999999974,-79.99999999999889,50.000000000000455,True,False,True,False
1493,2024-02-02,-29.188499999999976,-36.00402999999997,-79.99999999999889,50.000000000000455,True,False,True,False
1584,2024-05-03,-44.49525999999997,-52.44966999999997,-79.99999999999889,50.000000000000455,True,False,True,False
1585,2024-05-04,-43.91490999999996,-45.45100999999997,-79.99999999999889,50.000000000000455,True,False,True,False
1611,2024-05-30,-43.34295999999998,-58.827199999999976,-79.99999999999889,50.000000000000455,True,False,True,False
1612,2024-05-31,-41.86192999999997,-45.62716999999998,-79.99999999999889,50.000000000000455,True,False,True,False
1677,2024-08-04,-38.06213999999997,-45.426319999999976,-79.99999999999889,50.000000000000455,True,False,True,False
1678,2024-08-05,-34.61209999999997,-38.99067999999997,-79.99999999999889,50.000000000000455,True,False,True,False
1679,2024-08-06,-36.55267999999998,-50.07577999999998,-79.99999999999889,50.000000000000455,True,False,True,False
1846,2025-01-20,-22.57150999999999,-30.651099999999985,-79.99999999999889,50.000000000000455,True,False,True,False
1847,2025-01-21,-21.585559999999987,-27.04873999999998,-79.99999999999889,50.000000000000455,True,False,True,False
1848,2025-01-22,-23.141269999999963,-29.783669999999972,-79.99999999999889,50.000000000000455,True,False,True,False
