,month,max_extreme,min_extreme
1,1,26.881695257812524,-3.497274789943466
2,2,30.604247217533185,-2.7899312623663706
3,3,31.53783642726198,-0.8044410008037284
4,4,37.339095101239494,3.218422700211333
5,5,37.917748047008075,9.097451257006469
6,6,42.88609561246264,14.422782965138268
7,7,41.97409359937693,17.62562540545835
8,8,41.48565735717223,17.14269590356271
9,9,39.664624657400466,14.909420210465997
10,10,39.66136550950283,6.3942840525973725
11,11,33.39461960718165,1.222460143110446
12,12,28.54012549052159,-1.1786668397073017
