,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
888,2022-06-07,-8.455299999999966,-20.588829999999973,-79.99999999999889,-60.00000000000029,True,False,True,False
889,2022-06-08,-8.050399999999968,-13.24589999999995,-79.99999999999889,-60.00000000000029,True,False,True,False
890,2022-06-09,-5.306979999999953,-16.515899999999988,-79.99999999999889,-60.00000000000029,True,False,True,False
892,2022-06-11,-9.816139999999962,-15.35916999999995,-79.99999999999889,-60.00000000000029,True,False,True,False
893,2022-06-12,-9.567299999999989,-13.373749999999973,-79.99999999999889,-60.00000000000029,True,False,True,False
1331,2023-08-24,-11.653419999999985,-28.01339999999999,-79.99999999999889,-60.00000000000029,True,False,True,False
1332,2023-08-25,-13.71536999999995,-21.476259999999968,-79.99999999999889,-60.00000000000029,True,False,True,False
1704,2024-08-31,-11.976049999999988,-15.442899999999952,-79.99999999999889,-60.00000000000029,True,False,True,False
1705,2024-09-01,-13.725319999999954,-23.959399999999988,-79.99999999999889,-60.00000000000029,True,False,True,False
1944,2025-04-28,-6.625339999999994,-17.583559999999977,-79.99999999999889,-60.00000000000029,True,False,True,False
1945,2025-04-29,-7.546899999999994,-19.060189999999977,-79.99999999999889,-60.00000000000029,True,False,True,False
