,month,max_extreme,min_extreme
1,1,-11.488685275006166,-52.27085676094341
2,2,-9.061610756236266,-45.16108580209089
3,3,-4.353412769118069,-42.97752030042673
4,4,5.271969748896485,-33.098169911797015
5,5,13.080161861454938,-21.09305290885873
6,6,28.078914633963976,-8.459395551941665
7,7,26.218938783871906,-1.730735603510987
8,8,24.912930842022007,-3.9234140945778817
9,9,14.761342510581715,-12.757004856330465
10,10,6.37145550609482,-30.345854079911902
11,11,-2.647694296161081,-43.20871243877973
12,12,-10.687044934855658,-45.96217948310325
