,month,max_extreme,min_extreme
1,1,20.804000066176698,-2.8429402014445926
2,2,26.93407850371667,-0.00819105508804796
3,3,33.79769613805075,2.157142454497878
4,4,38.03626972001918,7.427571618311751
5,5,42.844567660072784,12.789478742058034
6,6,42.05102839757728,16.88708323579707
7,7,38.55309349303717,19.737131045658316
8,8,36.62967775120193,18.771058886661862
9,9,33.627920712052976,16.021237843624508
10,10,33.25502545377722,10.220567384305395
11,11,27.950931052629414,4.491296122681935
12,12,22.371311778900946,-0.8413993681757335
