,month,max_extreme,min_extreme
1,1,32.400770697960105,10.434009052128449
2,2,35.26606951313341,12.884822793535793
3,3,39.19598013871396,16.781722677903176
4,4,43.735608319955745,18.39815363273621
5,5,40.26177285038487,20.592360807078613
6,6,35.38735436223928,22.092457079187106
7,7,34.992401444426285,21.995140160806223
8,8,34.186813616958,21.561452145153986
9,9,33.62698688857072,21.316286081980483
10,10,33.038205083826085,18.493315726855112
11,11,31.323272985619887,13.980554188937871
12,12,30.91260960948987,9.92960843226675
