,month,max_extreme,min_extreme
1,1,33.190744774172515,1.250689446361216
2,2,37.36938048745972,5.098455594179617
3,3,41.44791979966075,9.337661746432465
4,4,43.74069908362395,15.506006935560539
5,5,46.41912049261088,19.51746452685184
6,6,47.95358231436579,21.211081917677916
7,7,51.55542610946129,24.19108399041609
8,8,48.123722410104584,24.530215619376463
9,9,44.99842464331553,20.196559829288177
10,10,42.5060865130537,14.225239682456255
11,11,36.09388493425982,11.606826443945225
12,12,32.08615898529412,4.4374323454516285
