,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
114,2020-04-24,-7.660529999999994,-28.731589999999983,30.000000000000995,89.99999999999915,False,True,False,True
115,2020-04-25,-7.576819999999998,-29.29473999999999,30.000000000000995,89.99999999999915,False,True,False,True
229,2020-08-17,6.104030000000023,-6.934849999999983,30.000000000000995,89.99999999999915,False,True,False,True
230,2020-08-18,7.325600000000008,-6.8909400000000005,30.000000000000995,89.99999999999915,False,True,False,True
635,2021-09-27,-1.807230000000004,-14.782299999999964,30.000000000000995,89.99999999999915,False,True,False,True
636,2021-09-28,-4.048699999999997,-15.528300000000002,30.000000000000995,89.99999999999915,False,True,False,True
637,2021-09-29,-1.9406999999999923,-11.802679999999953,30.000000000000995,89.99999999999915,False,True,False,True
638,2021-09-30,-1.66413,-14.752899999999954,30.000000000000995,89.99999999999915,False,True,False,True
766,2022-02-05,-16.666719999999998,-32.361699999999985,30.000000000000995,89.99999999999915,False,True,False,True
767,2022-02-06,-15.266269999999963,-32.931539999999984,30.000000000000995,89.99999999999915,False,True,False,True
782,2022-02-21,-17.095339999999965,-33.046599999999984,30.000000000000995,89.99999999999915,False,True,False,True
783,2022-02-22,-11.262879999999996,-34.56521999999998,30.000000000000995,89.99999999999915,False,True,False,True
817,2022-03-28,6.77940000000001,-8.703039999999987,30.000000000000995,89.99999999999915,True,False,True,False
818,2022-03-29,7.727660000000014,-6.435679999999991,30.000000000000995,89.99999999999915,True,False,True,False
819,2022-03-30,7.1500500000000216,-7.647379999999998,30.000000000000995,89.99999999999915,True,False,True,False
933,2022-07-22,7.032250000000033,-5.380619999999965,30.000000000000995,89.99999999999915,False,True,False,True
934,2022-07-23,8.224199999999996,-5.004199999999969,30.000000000000995,89.99999999999915,False,True,False,True
1227,2023-05-12,-6.487519999999961,-21.966639999999984,30.000000000000995,89.99999999999915,False,True,False,True
1228,2023-05-13,-5.820719999999994,-22.21599999999998,30.000000000000995,89.99999999999915,False,True,False,True
1754,2024-10-20,-7.338169999999991,-25.083939999999984,30.000000000000995,89.99999999999915,False,True,False,True
1755,2024-10-21,-8.97793999999999,-25.972699999999975,30.000000000000995,89.99999999999915,False,True,False,True
1785,2024-11-20,-9.285439999999994,-29.600229999999986,30.000000000000995,89.99999999999915,False,True,False,True
1786,2024-11-21,-9.708299999999952,-30.819879999999984,30.000000000000995,89.99999999999915,False,True,False,True
2011,2025-07-04,6.651570000000049,-6.0006499999999505,30.000000000000995,89.99999999999915,False,True,False,True
2012,2025-07-05,7.246970000000033,-6.035249999999962,30.000000000000995,89.99999999999915,False,True,False,True
2013,2025-07-06,5.986720000000048,-5.756929999999954,30.000000000000995,89.99999999999915,False,True,False,True
