,month,max_extreme,min_extreme
1,1,14.995653076787342,-6.618219917169913
2,2,16.44586616028545,-4.9516898599976
3,3,17.966425068266506,-3.549532950723133
4,4,21.330651010210474,-2.283153751042537
5,5,24.658416602400642,2.0436496188270272
6,6,29.757158911644286,5.5092487974520346
7,7,30.004608445406923,8.351595020820529
8,8,30.66075311401425,8.588363592026107
9,9,28.31753691671572,4.85619071300755
10,10,21.151028321107507,2.942445879861401
11,11,17.726041904815105,-2.4980816379992232
12,12,16.276955999372433,-5.149750294210036
