,month,max_extreme,min_extreme
1,1,35.30987546896864,5.2034431324873545
2,2,37.51087130183622,7.502182526056929
3,3,41.88456408603396,9.981920108309405
4,4,45.01224464686883,14.632441887663887
5,5,46.58844026948871,20.147115169572405
6,6,47.29820009887158,23.377863814229002
7,7,46.73573073920576,25.204013163481658
8,8,46.152139858483146,24.726851651002153
9,9,46.00022943638805,23.075289132903645
10,10,42.9482905420866,17.056007459948567
11,11,38.27421980332383,10.657008012551088
12,12,35.702699555636784,7.275095695831615
