,month,max_extreme,min_extreme
1,1,21.729150840838546,-21.065181647212746
2,2,28.931500618472583,-22.531477342679395
3,3,29.723717248802853,-10.197097647060403
4,4,34.19742163437255,-6.947038511299329
5,5,34.717586872995874,1.6663280861861178
6,6,40.9026770942629,9.237329928815551
7,7,41.14190803644424,13.891571475798216
8,8,40.690835243550794,13.582363655734511
9,9,40.73657647664761,6.832609607016867
10,10,37.723527519768,-4.796350044133565
11,11,29.223546220153885,-10.155746839240917
12,12,22.320961554070408,-13.345215018835578
