,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
206,2020-07-25,6.296660000000031,0.4247700000000236,80.00000000000057,-100.00000000000938,True,False,True,False
207,2020-07-26,6.14688000000001,4.614500000000021,80.00000000000057,-100.00000000000938,True,False,True,False
604,2021-08-27,-1.3332299999999575,-4.320899999999995,80.00000000000057,-100.00000000000938,False,True,False,True
605,2021-08-28,-0.3361599999999498,-4.425449999999955,80.00000000000057,-100.00000000000938,False,True,False,True
925,2022-07-14,5.476700000000051,-0.6482999999999493,80.00000000000057,-100.00000000000938,True,False,True,False
926,2022-07-15,6.220900000000029,2.45920000000001,80.00000000000057,-100.00000000000938,True,False,True,False
927,2022-07-16,6.364040000000045,0.6035400000000095,80.00000000000057,-100.00000000000938,True,False,True,False
1431,2023-12-02,-9.651899999999957,-15.089879999999994,80.00000000000057,-100.00000000000938,True,False,True,False
1432,2023-12-03,-9.209749999999984,-18.515689999999974,80.00000000000057,-100.00000000000938,True,False,True,False
1433,2023-12-04,-8.738679999999988,-13.19309999999996,80.00000000000057,-100.00000000000938,True,False,True,False
1434,2023-12-05,-11.13297,-19.397059999999986,80.00000000000057,-100.00000000000938,True,False,True,False
1613,2024-06-01,-3.3469599999999673,-5.019499999999994,80.00000000000057,-100.00000000000938,False,True,False,True
1614,2024-06-02,-0.8736999999999853,-4.069369999999992,80.00000000000057,-100.00000000000938,False,True,False,True
1700,2024-08-27,-3.1447499999999877,-5.979499999999973,80.00000000000057,-100.00000000000938,False,True,False,True
1701,2024-08-28,-2.715059999999994,-5.167879999999968,80.00000000000057,-100.00000000000938,False,True,False,True
1702,2024-08-29,-1.8443699999999696,-4.3045999999999935,80.00000000000057,-100.00000000000938,False,True,False,True
1862,2025-02-05,-10.891399999999976,-22.58526999999998,80.00000000000057,-100.00000000000938,True,False,True,False
1863,2025-02-06,-9.911720000000004,-13.642799999999966,80.00000000000057,-100.00000000000938,True,False,True,False
1864,2025-02-07,-10.556069999999975,-15.242559999999967,80.00000000000057,-100.00000000000938,True,False,True,False
1885,2025-02-28,-9.840499999999963,-28.095819999999975,80.00000000000057,-100.00000000000938,True,False,True,False
1886,2025-03-01,-9.324379999999962,-10.27407999999997,80.00000000000057,-100.00000000000938,True,False,True,False
1887,2025-03-02,-10.41973999999999,-14.68429999999995,80.00000000000057,-100.00000000000938,True,False,True,False
