,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
151,2020-05-31,-35.14056999999997,-40.59588999999997,-88.99999999999838,-179.90000000000595,True,False,True,False
152,2020-06-01,-34.24662999999998,-36.258429999999976,-88.99999999999838,-179.90000000000595,True,False,True,False
153,2020-06-02,-32.35601999999997,-33.92311999999998,-88.99999999999838,-179.90000000000595,True,False,True,False
154,2020-06-03,-33.822989999999976,-39.43709999999999,-88.99999999999838,-179.90000000000595,True,False,True,False
1180,2023-03-26,-32.07707999999997,-34.67361999999997,-88.99999999999838,-179.90000000000595,True,False,True,False
1181,2023-03-27,-31.69262999999998,-36.33305999999999,-88.99999999999838,-179.90000000000595,True,False,True,False
1283,2023-07-07,-32.43727999999999,-59.79481999999999,-88.99999999999838,-179.90000000000595,True,False,True,False
1284,2023-07-08,-29.73626999999999,-37.176799999999986,-88.99999999999838,-179.90000000000595,True,False,True,False
1332,2023-08-25,-36.07290999999998,-40.37448999999998,-88.99999999999838,-179.90000000000595,True,False,True,False
1333,2023-08-26,-34.22989999999999,-37.546989999999965,-88.99999999999838,-179.90000000000595,True,False,True,False
1334,2023-08-27,-33.73689999999999,-38.173539999999974,-88.99999999999838,-179.90000000000595,True,False,True,False
1349,2023-09-11,-34.951569999999975,-43.429039999999986,-88.99999999999838,-179.90000000000595,True,False,True,False
1350,2023-09-12,-34.833229999999986,-45.782929999999965,-88.99999999999838,-179.90000000000595,True,False,True,False
1704,2024-08-31,-36.04059999999998,-42.60304999999997,-88.99999999999838,-179.90000000000595,True,False,True,False
1705,2024-09-01,-36.222999999999985,-41.597279999999984,-88.99999999999838,-179.90000000000595,True,False,True,False
