,month,max_extreme,min_extreme
1,1,-3.4495584113230624,-39.96907610649542
2,2,2.6423731374513455,-38.32011879926605
3,3,8.386389594110414,-29.343777540262924
4,4,20.463204171646012,-22.275987330538317
5,5,26.428257988862967,-11.856993995206988
6,6,28.68924288614422,-3.3126402571099147
7,7,26.81994798666656,1.4377463777335846
8,8,25.602012297274293,-3.1483754499518426
9,9,24.677427570248902,-12.270305293389198
10,10,11.415832030497448,-21.6762107397699
11,11,5.736892012987457,-35.29031334228746
12,12,-2.9185533093558504,-39.69367015732432
