,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-13.938277204301054,2.54876954359544,-7.566353345312454,-18.182843010752666,2.6287369032471837,-24.754685268870624
2,2,-17.162605352941156,4.76404972761386,-5.252481033906507,-21.70689035294115,5.0828137193071905,-34.41392465120913
3,3,-23.392124677419332,6.277136515074727,-7.699283389732514,-28.604397903225784,6.222423949590656,-44.160457777202424
4,4,-27.336598777777755,6.543802108632887,-10.977093506195537,-32.30990399999998,5.747869066192567,-46.6795766654814
5,5,-24.58881650537632,7.62343935047055,-5.530218129199948,-30.76546521505374,6.801170361889607,-47.76839111977776
6,6,-26.033145444444422,7.547106794577355,-7.165378458001033,-31.834159833333306,7.109145412145511,-49.60702336369708
7,7,-26.79783241379308,7.105760033829424,-9.033432329219522,-33.14357499999998,6.658112351596667,-49.78885587899165
8,8,-32.84809683870965,8.666526570328287,-11.181780412888934,-37.81979896774191,8.440948293565386,-58.92216970165538
9,9,-29.367045599999976,6.268352731060418,-13.696163772348932,-34.26058539999998,6.053042669490333,-49.393192073725814
10,10,-26.374355354838688,3.4785631235547387,-17.67794754595184,-31.266575161290305,3.847406502466465,-40.885091417456465
11,11,-20.21638253333331,3.8660673646446884,-10.55121412172159,-24.889947666666647,4.266501234859574,-35.55620075381558
12,12,-13.491196774193527,3.308306449200162,-5.220430651193123,-17.45740283870965,3.7847075358581552,-26.91917167835504
