,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-21.706445645161267,3.8609354354002825,-12.05410705666056,-27.654841290322555,4.356716182966306,-38.54663174773832
2,2,-27.926697823529384,4.759943472616156,-16.026839141988994,-33.874910647058805,4.56302715133797,-45.28247852540373
3,3,-35.32660677419353,5.472906860059742,-21.644339624044175,-40.02148715053761,5.236864878704489,-53.11364934729883
4,4,-40.34451549999998,6.081847852982898,-25.139895867542734,-44.17272238888887,5.377334734125315,-57.61605922420216
5,5,-43.40748381720428,5.107982990424911,-30.637526341142003,-46.80832473118277,4.447575750700924,-57.92726410793508
6,6,-42.087141944444426,4.957142969649827,-29.694284520319858,-45.672287555555535,4.468208569013069,-56.84280897808821
7,7,-39.321722528735606,6.842584684529082,-22.2152608174129,-44.06950580459768,6.103745821507491,-59.32887035836641
8,8,-40.9195478064516,6.035067126287748,-25.831879990732226,-44.95463993548385,5.78546738729061,-59.41830840371037
9,9,-39.213018466666654,4.689590318670716,-27.489042669989864,-43.69696939999998,4.213913194789429,-54.231752386973554
10,10,-35.1834502580645,5.547846759001393,-21.313833360561013,-40.87361799999998,4.285053970225575,-51.58625292556392
11,11,-28.44407906666665,5.019493163544529,-15.895346157805328,-34.21152633333331,5.044557281420054,-46.82291953688345
12,12,-21.269841483870945,2.7586473540981014,-14.37322309862569,-27.24106799999998,3.1695907708111015,-35.165044927027736
