,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-17.853120053763416,3.1539179995737245,-9.968325054829105,-25.179726666666646,3.8787649120942738,-34.87663894690233
2,2,-23.506306235294094,3.4564970776288466,-14.865063541221977,-30.84135047058821,3.5372582899934786,-39.68449619557191
3,3,-29.51406559139783,5.509866676543574,-15.739398900038896,-35.88530188172041,5.226394884007802,-48.951289091739916
4,4,-34.26195661111108,5.990001114462097,-19.286953824955837,-39.018245666666644,5.618694562034583,-53.0649820717531
5,5,-35.39315215053761,6.452504867849989,-19.26188998091264,-40.47332623655912,5.876294913889821,-55.16406352128367
6,6,-36.18817227777775,6.833399795244602,-19.10467278966625,-40.73646461111109,6.257948078428199,-56.38133480718159
7,7,-35.81808896551722,6.34932433877565,-19.944778118578093,-40.759325344827566,6.065084247360551,-55.92203596322894
8,8,-34.65944348387094,6.020449642373079,-19.608319377938237,-39.585603612903206,5.790976788629136,-54.06304558447604
9,9,-36.077911933333304,5.1474840365685886,-23.209201841911835,-41.47313673333331,4.690704582909213,-53.19989819060635
10,10,-29.889107548387074,5.0165617089529455,-17.347703276004708,-36.64753193548385,4.707739349945449,-48.416880310347466
11,11,-23.754454733333308,4.368981668516646,-12.832000562041692,-31.642280399999983,5.082346385706032,-44.34814636426506
12,12,-18.24193464516127,2.668777572924205,-11.569990712850757,-25.823410129032236,3.0992958714709484,-33.571649807709605
