,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
322,2020-11-18,-7.386449999999968,-15.438499999999976,50.00000000000128,40.00000000000029,False,True,False,True
323,2020-11-19,-7.958619999999996,-17.56861999999998,50.00000000000128,40.00000000000029,False,True,False,True
721,2021-12-22,-12.773439999999994,-15.575099999999964,50.00000000000128,40.00000000000029,False,True,False,True
722,2021-12-23,-13.572149999999963,-15.961950000000002,50.00000000000128,40.00000000000029,False,True,False,True
723,2021-12-24,-6.455539999999985,-17.757239999999967,50.00000000000128,40.00000000000029,False,True,False,True
800,2022-03-11,-5.982730000000004,-15.836739999999963,50.00000000000128,40.00000000000029,False,True,False,True
801,2022-03-12,-7.577859999999987,-20.009599999999978,50.00000000000128,40.00000000000029,False,True,False,True
802,2022-03-13,-5.438119999999969,-16.917849999999987,50.00000000000128,40.00000000000029,False,True,False,True
803,2022-03-14,-0.1710599999999544,-17.316749999999985,50.00000000000128,40.00000000000029,False,True,False,True
1421,2023-11-22,-7.774149999999963,-14.06269999999995,50.00000000000128,40.00000000000029,False,True,False,True
1422,2023-11-23,-3.7998399999999606,-12.563419999999953,50.00000000000128,40.00000000000029,False,True,False,True
1473,2024-01-13,-17.631539999999973,-26.24476999999999,50.00000000000128,40.00000000000029,False,True,False,True
1474,2024-01-14,-7.634129999999971,-25.664909999999963,50.00000000000128,40.00000000000029,False,True,False,True
1886,2025-03-01,-5.008699999999976,-18.53807999999998,50.00000000000128,40.00000000000029,False,True,False,True
1887,2025-03-02,-1.6155799999999658,-15.96017999999998,50.00000000000128,40.00000000000029,False,True,False,True
