,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,7.008747365591421,3.1947622844783687,14.995653076787342,1.9658320430107745,3.433620784072275,-6.618219917169913
2,2,8.865360058823553,3.032202440584759,16.44586616028545,3.449321470588258,3.360404532234343,-4.9516898599976
3,3,10.535198225806475,2.972490736984012,17.966425068266506,3.751085698924753,2.920247459859154,-3.549532950723133
4,4,13.133625777777802,3.278810092973068,21.330651010210474,4.803985500000023,2.834855700417024,-2.283153751042537
5,5,16.766858817204323,3.156623114078528,24.658416602400642,8.387776344086044,2.5376506901036064,2.0436496188270272
6,6,20.403306500000024,3.7415409646577045,29.757158911644286,11.783489833333356,2.509696414352528,5.5092487974520346
7,7,21.537536264367837,3.386828872415635,30.004608445406923,13.644014770114964,2.1169678997177743,8.351595020820529
8,8,21.622122451612928,3.615452264960529,30.66075311401425,14.089849161290344,2.2005942277056945,8.588363592026107
9,9,19.29063573333336,3.6107604733529444,28.31753691671572,12.072165133333355,2.8863897681303223,4.85619071300755
10,10,15.05914141935486,2.4367547607010587,21.151028321107507,9.343565612903248,2.5604478932167387,2.942445879861401
11,11,10.65315466666669,2.8291548952593666,17.726041904815105,5.778120600000023,3.3104808951996985,-2.4980816379992232
12,12,8.161285354838732,3.24626825781348,16.276955999372433,4.019201741935505,3.667580814458216,-5.149750294210036
