,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-3.739131129032236,2.0095435092067397,1.2847276439846134,-9.850975053763417,3.4830356993325724,-18.558564302094847
2,2,-6.304948705882326,2.6465827055938775,0.31150805810236726,-11.985433294117625,3.7694529350886254,-21.40906563183919
3,3,-11.040919301075245,4.069131371368621,-0.8680908726536938,-16.51944451612901,4.997320005082944,-29.01274452883637
4,4,-17.514566444444416,5.176884604667695,-4.572354932775179,-23.24939216666664,5.545133326488386,-37.11222548288761
5,5,-21.37268327956987,4.849889230677502,-9.247960202876115,-27.530499784946215,4.342598732394403,-38.38699661593222
6,6,-21.345654666666643,5.376806656841823,-7.9036380245620865,-27.463728833333313,4.8294119645042075,-39.53725874459383
7,7,-19.619869080459747,6.290380966510111,-3.89391666418447,-26.127137471264344,5.895268623223696,-40.86530902932358
8,8,-20.62949567741933,4.892156765085595,-8.399103764705345,-27.125676516129015,4.791054193442813,-39.10331199973605
9,9,-18.700005399999977,4.467736816155398,-7.5306633596114825,-25.713444733333308,4.523321786776815,-37.021749200275345
10,10,-15.910796451612878,4.682005144973477,-4.205783589179186,-22.438558258064493,5.1649947430353995,-35.351045115652994
11,11,-9.84630973333331,3.6604682837716145,-0.6951390239042734,-16.261519599999975,5.281100715680739,-29.464271389201823
12,12,-4.266023161290301,2.186375308272657,1.199915109391342,-10.336655612903204,3.660616796795935,-19.488197604893042
