,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-27.280300430107506,3.2041591488668044,-19.269902557940494,-32.155033924731164,3.1511161007808317,-40.03282417668324
2,2,-34.76348447058821,4.644542717259783,-23.152127677438756,-39.83378370588233,4.615790215936069,-51.37325924572251
3,3,-42.09056392473116,6.005126990408092,-27.077746448710926,-46.36868569892472,5.544334669584293,-60.229522372885455
4,4,-45.880753777777755,6.558977582472322,-29.48330982159695,-50.101041222222214,5.788143992977742,-64.57140120466657
5,5,-48.882593655913965,5.5479109946116205,-35.01281616938491,-53.034347634408576,5.111424523610657,-65.81290894343522
6,6,-50.10101605555553,6.200508064686106,-34.599745893840264,-54.33454866666664,5.808826807702974,-68.85661568592408
7,7,-49.87601022988505,7.1369522016882385,-32.033629725664454,-54.586490517241366,6.2348093579900326,-70.17351391221645
8,8,-50.73326864516127,7.356214941128394,-32.34273129234028,-55.221204838709646,6.3934319000945985,-71.20478458894614
9,9,-50.07121466666665,6.859414675569705,-32.92267797774238,-54.58009506666665,6.421079438066736,-70.63279366183349
10,10,-43.51400787096772,6.388907086661192,-27.541740154314738,-49.2884180645161,5.996935431205523,-64.28075664252991
11,11,-33.17143106666664,6.097838001672543,-17.926836062485286,-38.701876733333314,6.145498837415764,-54.065623826872724
12,12,-26.54927090322579,3.33145343301692,-18.22063732068349,-31.040753483870944,3.542457397253032,-39.89689697700352
