,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,-1.593888494623633,1.1421653309587938,1.2615248327733517,-4.6685982795698715,1.642896063249038,-8.775838437692467
2,2,-2.6357657058823287,2.0215187059738438,2.4180310590522804,-5.762689294117627,2.69665684384899,-12.504331403740103
3,3,-5.826327473118258,2.39000820843045,0.14869304795786675,-9.141353494623631,2.886010504120372,-16.35637975492456
4,4,-8.212749277777757,3.126811541019647,-0.3957204252286397,-12.1429622222222,3.6018629657992465,-21.147619636720314
5,5,-8.783454086021482,4.2300780142499175,1.7917409496033123,-12.952146505376321,4.284006149054327,-23.66216187801214
6,6,-10.1708402222222,3.4664763597408843,-1.504649322869989,-14.111175111111091,3.540694744900799,-22.962911973363088
7,7,-10.818427931034458,3.802590135046646,-1.3119525934178444,-15.215367011494232,4.218106190838062,-25.760632488589387
8,8,-13.404024064516108,5.2189791280911955,-0.35657624428811907,-17.875279548387077,5.3632605204045705,-31.283430849398503
9,9,-10.951064066666643,3.6532682563537557,-1.8178934257822537,-14.955718533333311,3.648811377335962,-24.077746976673215
10,10,-8.58004825806449,2.656212702696291,-1.9395165013237632,-12.70057677419353,2.8917796338472415,-19.930025858811632
11,11,-4.830084733333309,2.3237622112395293,0.9793207947655143,-8.548184066666643,2.70707951677047,-15.315882858592818
12,12,-2.4509569032257836,1.4776292909706792,1.2431163242009142,-5.598778967741912,1.6198028070100456,-9.648285985267027
