,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
98,2020-04-08,9.583700000000022,1.759900000000016,40.00000000000114,60.00000000000057,False,True,False,True
99,2020-04-09,12.02233000000001,-0.6958399999999756,40.00000000000114,60.00000000000057,False,True,False,True
322,2020-11-18,-3.1798499999999876,-9.530299999999954,40.00000000000114,60.00000000000057,False,True,False,True
323,2020-11-19,-1.7718600000000038,-11.174099999999951,40.00000000000114,60.00000000000057,False,True,False,True
324,2020-11-20,-0.7937999999999761,-10.057559999999969,40.00000000000114,60.00000000000057,False,True,False,True
325,2020-11-21,-0.5970800000000054,-9.481119999999976,40.00000000000114,60.00000000000057,False,True,False,True
420,2021-02-24,-4.061530000000005,-11.111549999999966,40.00000000000114,60.00000000000057,False,True,False,True
421,2021-02-25,-2.661229999999989,-12.465800000000002,40.00000000000114,60.00000000000057,False,True,False,True
437,2021-03-13,-3.0981799999999566,-12.112829999999974,40.00000000000114,60.00000000000057,False,True,False,True
438,2021-03-14,-4.832830000000001,-13.83927,40.00000000000114,60.00000000000057,False,True,False,True
439,2021-03-15,0.9389000000000464,-8.71841999999998,40.00000000000114,60.00000000000057,False,True,False,True
700,2021-12-01,21.004080000000044,9.44840000000005,40.00000000000114,60.00000000000057,True,False,True,False
701,2021-12-02,21.48720000000003,6.062400000000025,40.00000000000114,60.00000000000057,True,False,True,False
1105,2023-01-10,-6.64776999999998,-14.90459999999996,40.00000000000114,60.00000000000057,False,True,False,True
1106,2023-01-11,-11.13675999999998,-18.54855999999998,40.00000000000114,60.00000000000057,False,True,False,True
1107,2023-01-12,-9.071259999999995,-19.94725999999997,40.00000000000114,60.00000000000057,False,True,False,True
1108,2023-01-13,-7.110939999999971,-17.282839999999965,40.00000000000114,60.00000000000057,False,True,False,True
1109,2023-01-14,-5.597999999999956,-15.604859999999974,40.00000000000114,60.00000000000057,False,True,False,True
1337,2023-08-30,24.98990000000003,13.912560000000042,40.00000000000114,60.00000000000057,False,True,False,True
1338,2023-08-31,26.11733000000004,12.37142,40.00000000000114,60.00000000000057,False,True,False,True
