,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,25.081280322580668,4.452479281154992,36.21247852546815,15.396825860215074,2.132201578822091,10.066321913159847
2,2,24.389181176470608,4.3771870282809795,35.33214874717306,15.609399058823552,1.8402700091142234,11.008724036037993
3,3,24.306572311827978,3.97590919264547,34.24634529344165,14.607310591397873,1.998880292213125,9.61010986086506
4,4,21.12823838888891,4.194815984578074,31.615278350334094,11.419669722222249,2.536218890101293,5.079122496969017
5,5,20.35584123655916,3.921182622000676,30.15879779156085,7.975196344086044,2.5137392022563936,1.6908483384450594
6,6,18.152516500000022,3.062825116413883,25.80957929103473,4.4381801666666885,2.5145175088462586,-1.8481136054489582
7,7,18.602547183908065,3.901003562717669,28.355056090702238,3.9055595977011714,2.371764539408293,-2.023851750819561
8,8,20.33073361290325,4.9849230046529325,32.79304112453558,5.800367870967764,2.6487619931276654,-0.8215371118513994
9,9,21.89852433333336,6.378048363386605,37.84364524179987,9.038285933333356,2.8633378944047716,1.8799411973214264
10,10,22.326352064516154,6.59620721779271,38.81687010899793,10.620186516129053,2.717808026867363,3.8256664489606456
11,11,23.345203533333358,5.675860129431366,37.534853856911774,12.756222733333356,2.4377802292799746,6.661772160133419
12,12,23.951317806451634,5.048284732377157,36.57202963739452,14.49596593548389,2.2030292122485333,8.988392904862556
