,date,temp_max,temp_min,latitude,longitude,is_above_max_extreme,is_below_min_extreme,is_heat_wave,is_cold_wave
63,2020-03-04,-16.907719999999983,-23.05043999999998,60.00000000000142,-150.00000000000762,False,True,False,True
64,2020-03-05,-17.463719999999967,-21.913369999999983,60.00000000000142,-150.00000000000762,False,True,False,True
303,2020-10-30,-11.113929999999982,-16.203899999999976,60.00000000000142,-150.00000000000762,False,True,False,True
304,2020-10-31,-12.00885999999997,-17.896229999999974,60.00000000000142,-150.00000000000762,False,True,False,True
464,2021-04-09,-12.90985999999998,-20.80944999999997,60.00000000000142,-150.00000000000762,False,True,False,True
465,2021-04-10,-10.443759999999996,-18.67820999999998,60.00000000000142,-150.00000000000762,False,True,False,True
473,2021-04-18,5.509900000000016,3.107970000000023,60.00000000000142,-150.00000000000762,True,False,True,False
474,2021-04-19,5.589200000000005,1.125760000000014,60.00000000000142,-150.00000000000762,True,False,True,False
633,2021-09-25,-3.351169999999968,-7.127449999999953,60.00000000000142,-150.00000000000762,False,True,False,True
634,2021-09-26,-3.381569999999954,-8.882479999999987,60.00000000000142,-150.00000000000762,False,True,False,True
635,2021-09-27,-4.217839999999967,-7.675939999999969,60.00000000000142,-150.00000000000762,False,True,False,True
637,2021-09-29,-1.1835399999999936,-7.623400000000004,60.00000000000142,-150.00000000000762,False,True,False,True
638,2021-09-30,-4.534249999999986,-9.433449999999992,60.00000000000142,-150.00000000000762,False,True,False,True
878,2022-05-28,8.368550000000027,3.05197000000004,60.00000000000142,-150.00000000000762,True,False,True,False
879,2022-05-29,8.726600000000019,4.508500000000026,60.00000000000142,-150.00000000000762,True,False,True,False
1492,2024-02-01,-22.817759999999964,-25.588689999999986,60.00000000000142,-150.00000000000762,False,True,False,True
1493,2024-02-02,-22.89660999999998,-26.00303999999997,60.00000000000142,-150.00000000000762,False,True,False,True
