,month,max_extreme,min_extreme
1,1,11.117396572253128,-16.81617794887778
2,2,13.703240290948694,-14.19338849414029
3,3,21.389957004339227,-10.58307896035249
4,4,26.298718289021387,-5.409221219407898
5,5,28.87344297951391,0.8931861394744747
6,6,31.10656470471404,5.089429233020621
7,7,33.36775960242616,9.80895940186615
8,8,31.131861674604934,8.857461109868915
9,9,29.892543069840592,2.397995541747883
10,10,23.3928247898139,-5.807403988803522
11,11,19.2120476028939,-11.687372102434797
12,12,12.470534923261276,-15.021757194981305
