,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,15.472449569892497,3.0275892403974862,23.041422670886213,3.4921484408602352,2.770255726023246,-3.43349087419788
2,2,17.41277405882355,3.6785905145068174,26.609250345090594,4.637774882352965,2.804069827273623,-2.372399685831092
3,3,22.6352445698925,4.467534999580148,33.804082068842874,8.785584892473143,3.5824711594822953,-0.1705930062325951
4,4,29.140939500000023,4.151551824277759,39.519819060694424,14.896529888888912,3.5961258831803042,5.906215180938151
5,5,33.84513532258067,3.7177114441182417,43.13941393287627,19.27845672043013,3.084247182232074,11.567838764849943
6,6,38.3674842777778,2.5823771255535393,44.82342709166164,23.641555222222244,2.2593027894837885,17.993298248512772
7,7,40.134535632183926,2.0460397862275057,45.24963509775269,25.91603741379312,1.973122900812761,20.983230161761217
8,8,39.958609677419375,2.3935872819227555,45.94257788222626,25.607111225806477,2.3033258037709996,19.848796716378978
9,9,37.414222000000024,2.8632168040195856,44.57226401004899,22.67703686666669,2.248753631697792,17.05515278742221
10,10,31.2526628387097,3.5999971113341114,40.25265561704498,16.967839935483894,2.848215689180307,9.847300712533126
11,11,22.50010693333336,3.563878409146765,31.409802956200274,10.664580200000023,2.993766908375218,3.1801629290619777
12,12,17.480970838709702,3.336282503448535,25.82167709733104,6.04074948387099,2.687118034795718,-0.6770456031183052
