,month,max_mean,max_std,max_extreme,min_mean,min_std,min_extreme
1,1,26.474083064516158,2.3706750533775782,32.400770697960105,15.318394784946259,1.9537542931271241,10.434009052128449
2,2,29.372922176470606,2.3572589346651225,35.26606951313341,17.425425352941197,1.8162410237621618,12.884822793535793
3,3,33.34740580645164,2.339429732904928,39.19598013871396,20.86627661290325,1.6338215740000288,16.781722677903176
4,4,34.21388733333336,3.8086883946489545,43.735608319955745,23.30104955555558,1.9611583691277477,18.39815363273621
5,5,32.69097037634411,3.028320989616304,40.26177285038487,24.161403924731207,1.4276172470610375,20.592360807078613
6,6,30.754577500000025,1.8531107448957018,35.38735436223928,24.025032055555574,0.7730299905473876,22.092457079187106
7,7,30.160724367816115,1.932670830644069,34.992401444426285,23.7271831034483,0.6928171770568307,21.995140160806223
8,8,29.04338012903228,2.0573733951702877,34.186813616958,23.204602645161316,0.6572602000029314,21.561452145153986
9,9,29.285176333333354,1.7367242220949461,33.62698688857072,23.071361400000022,0.7020301272078159,21.316286081980483
10,10,28.308525806451637,1.8918717109497787,33.038205083826085,21.601825741935507,1.2434040060321576,18.493315726855112
11,11,27.593407866666688,1.4919460475812794,31.323272985619887,18.978483200000028,1.9991716044248626,13.980554188937871
12,12,25.96381516129034,1.9795177792798115,30.91260960948987,16.304362193548407,2.5499015045126625,9.92960843226675
