,month,max_extreme,min_extreme
1,1,6.593354716909413,-45.55868584217192
2,2,0.7437108521831561,-41.94766703689744
3,3,5.853903762538717,-33.44797113474982
4,4,15.163688188231493,-20.777433195757304
5,5,30.03280271177563,-10.155759088228127
6,6,32.137057253784626,-0.1939679633770428
7,7,32.442976472590416,6.276791636330426
8,8,32.19512395438929,5.318269608291232
9,9,26.239366828444844,-0.849228498340973
10,10,18.54527296951377,-12.262692025607418
11,11,7.226826413622221,-26.92813860691888
12,12,7.171389514514349,-43.180763392735386
